target_chembl_id,gene_symbol,compound_chembl_id,compound_name,standard_value,standard_type,is_approved_drug,canonical_smiles,pchembl_value
CHEMBL1980,SCN5A,CHEMBL5091679,,138.3,EC50,0,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,6.86
CHEMBL1980,SCN5A,CHEMBL5083412,,149.2,EC50,0,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,6.83
CHEMBL1980,SCN5A,CHEMBL5091623,,108.4,EC50,0,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,6.96
CHEMBL1980,SCN5A,CHEMBL5077579,,27.8,EC50,0,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,7.56
CHEMBL1980,SCN5A,CHEMBL5093878,,132.7,EC50,0,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,6.88
CHEMBL1980,SCN5A,CHEMBL5082582,,215.2,EC50,0,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,6.67
CHEMBL1980,SCN5A,CHEMBL5084333,,155.6,EC50,0,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCCN)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H]4CCCN4C1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,6.81
CHEMBL1940,CACNA1C,CHEMBL3318147,,1400.0,IC50,0,CSCC[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2,5.85
CHEMBL1980,SCN5A,CHEMBL3318147,,180.0,IC50,0,CSCC[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2,6.75
CHEMBL1980,SCN5A,CHEMBL5085021,,2900.0,IC50,0,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N3CCC[C@H]3C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2,5.54
CHEMBL1940,CACNA1C,CHEMBL5082711,,8350.0,IC50,0,CCNC(=N)NC(=O)Nc1c(CC)cccc1CC,5.08
CHEMBL1980,SCN5A,CHEMBL5082711,,3750.0,IC50,0,CCNC(=N)NC(=O)Nc1c(CC)cccc1CC,5.43
CHEMBL1980,SCN5A,CHEMBL5082739,,750.0,IC50,0,O=C(NS(=O)(=O)C1COC1)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,6.12
CHEMBL1980,SCN5A,CHEMBL3657938,,1500.0,IC50,0,O=C(NS(=O)(=O)N1CCCC1)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,5.82
CHEMBL1980,SCN5A,CHEMBL5091342,,590.0,IC50,0,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1F,6.23
CHEMBL1980,SCN5A,CHEMBL5082321,,7000.0,IC50,0,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3cc(Cl)cc(Cl)c3)CC2)cc1F,5.16
CHEMBL1980,SCN5A,CHEMBL5080495,,6400.0,IC50,0,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(C(=O)c3cc(Cl)cc(Cl)c3)CC2)cc1F,5.19
CHEMBL1980,SCN5A,CHEMBL5082131,,3900.0,IC50,0,CC(C)(c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1,5.41
CHEMBL1980,SCN5A,CHEMBL5079176,,1800.0,IC50,0,C[C@H](c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1,5.75
CHEMBL1980,SCN5A,CHEMBL5094715,,1500.0,IC50,0,C[C@@H](c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1,5.82
CHEMBL1980,SCN5A,CHEMBL5191783,,5000.0,IC50,0,C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(Nc4ccc(C5CC5)nc4)c3Cl)CC2=O)CCO1,5.3
CHEMBL1940,CACNA1C,CHEMBL5184933,,750.0,IC50,0,CNCC[C@@](O)(c1cccc2ccccc12)[C@H](c1ccccc1)c1cc2cc(Br)ccc2nc1OC,6.12
CHEMBL1940,CACNA1C,CHEMBL5198665,,7059.0,IC50,0,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@@](C)(C(F)F)C(=N)N2)n1,5.15
CHEMBL1980,SCN5A,CHEMBL5196338,,1600.0,IC50,0,N#Cc1ccc(Oc2ccc3c(ccc(=O)n3CCN3CCCCC3)c2)cc1,5.8
CHEMBL1980,SCN5A,CHEMBL3947741,,8080.0,IC50,0,CS(=O)(=O)C1CN(C(=O)c2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)C1,5.09
CHEMBL1980,SCN5A,CHEMBL3544913,VIXOTRIGINE,3200.0,IC50,1,NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,5.5
CHEMBL1980,SCN5A,CHEMBL3662077,,260.0,IC50,0,CC1(COc2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc2C2CC2)CCC(F)(F)CC1,6.58
CHEMBL1940,CACNA1C,CHEMBL809,SERTRALINE,5000.0,AC50,1,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.3
CHEMBL1940,CACNA1C,CHEMBL46516,FLUSPIRILENE,1800.0,AC50,1,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,5.75
CHEMBL1940,CACNA1C,CHEMBL21536,XANOMELINE,10000.0,AC50,1,CCCCCCOc1nsnc1C1=CCCN(C)C1,5.0
CHEMBL1980,SCN5A,CHEMBL1374379,BENZONATATE,1600.0,AC50,1,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,5.8
CHEMBL1980,SCN5A,CHEMBL296419,ASTEMIZOLE,2400.0,AC50,1,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.62
CHEMBL1980,SCN5A,CHEMBL475534,NITRENDIPINE,5000.0,AC50,1,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,5.3
CHEMBL1980,SCN5A,CHEMBL1480,FELODIPINE,2504.0,AC50,1,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,5.6
CHEMBL1980,SCN5A,CHEMBL46740,BAZEDOXIFENE,8999.9,AC50,1,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,5.05
CHEMBL1980,SCN5A,CHEMBL1171837,PONATINIB,2000.0,AC50,1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,5.7
CHEMBL1980,SCN5A,CHEMBL404849,SULOCTIDIL,7700.0,AC50,1,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,5.11
CHEMBL1980,SCN5A,CHEMBL219916,DOMPERIDONE,4899.0,AC50,1,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,5.31
CHEMBL1980,SCN5A,CHEMBL363295,TERODILINE,8648.7,AC50,1,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,5.06
CHEMBL1980,SCN5A,CHEMBL1287853,FEDRATINIB,7700.0,AC50,1,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,5.11
CHEMBL1980,SCN5A,CHEMBL723,CARVEDILOL,1800.0,AC50,1,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,5.75
CHEMBL1980,SCN5A,CHEMBL1428,NIMODIPINE,6000.0,AC50,1,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,5.22
CHEMBL1980,SCN5A,CHEMBL1648,ISRADIPINE,2984.9,AC50,1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,5.53
CHEMBL1980,SCN5A,CHEMBL1726,NISOLDIPINE,8600.0,AC50,1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],5.07
CHEMBL1980,SCN5A,CHEMBL517427,NILVADIPINE,440.0,AC50,1,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,6.36
CHEMBL1980,SCN5A,CHEMBL1086,DIBUCAINE,1800.0,AC50,1,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,5.75
CHEMBL1980,SCN5A,CHEMBL1484,NICARDIPINE,7599.9,AC50,1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,5.12
CHEMBL1980,SCN5A,CHEMBL285802,ZOTEPINE,1000.0,AC50,1,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,6.0
CHEMBL1980,SCN5A,CHEMBL1198857,VILANTEROL,5000.0,AC50,1,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,5.3
CHEMBL1980,SCN5A,CHEMBL3187365,ASENAPINE,2000.0,AC50,1,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,5.7
CHEMBL1980,SCN5A,CHEMBL539697,DABIGATRAN ETEXILATE,3000.0,AC50,1,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,5.52
CHEMBL1940,CACNA1C,CHEMBL3955188,,5100.0,IC50,0,COc1ccc(-c2cc(C(N)=O)nc3cc(CCc4cnc(C)nc4)ccc23)c(F)c1,5.29
CHEMBL1940,CACNA1C,CHEMBL5400099,,8400.0,IC50,0,C=C(NCC)NC(=O)Nc1c(CC)cccc1CC,5.08
CHEMBL1940,CACNA1C,CHEMBL5428619,,8100.0,IC50,0,CCNc1cccc(Nc2c(CC)cccc2CC)n1,5.09
CHEMBL1940,CACNA1C,CHEMBL5437318,,3400.0,IC50,0,CCNc1cc(OC)cc(Nc2c(CC)cccc2CC)n1,5.47
CHEMBL1980,SCN5A,CHEMBL5400099,,3800.0,IC50,0,C=C(NCC)NC(=O)Nc1c(CC)cccc1CC,5.42
CHEMBL1980,SCN5A,CHEMBL5428619,,6900.0,IC50,0,CCNc1cccc(Nc2c(CC)cccc2CC)n1,5.16
CHEMBL1980,SCN5A,CHEMBL5405483,,3800.0,IC50,0,CCc1cccc(CC)c1Nc1cccc(NC)n1,5.42
CHEMBL1980,SCN5A,CHEMBL5437318,,3700.0,IC50,0,CCNc1cc(OC)cc(Nc2c(CC)cccc2CC)n1,5.43
CHEMBL4403,RYR2,CHEMBL5437537,,8170.0,EC50,0,COc1ccc2c(c1)CN(CCCCNCCCCC1(O)CC1)CCS2,5.09
CHEMBL4403,RYR2,CHEMBL5398491,,81.5,EC50,0,COc1ccc(OCCCNCCCCC2(O)CC2)cc1,7.09
CHEMBL4403,RYR2,CHEMBL5413930,,10.2,EC50,0,COc1ccc(SCCCNCCCCC2(O)CC2)cc1,7.99
CHEMBL4403,RYR2,CHEMBL5435124,,2700.0,EC50,0,COc1ccc2c(c1)CN(CCCCN(CCCCC1(O)CC1)CCCCC1(O)CC1)CCS2,5.57
CHEMBL4403,RYR2,CHEMBL5409619,,18.6,EC50,0,COc1ccc(SCCCN(CCCCC2(O)CC2)CCCCC2(O)CC2)cc1,7.73
CHEMBL1980,SCN5A,CHEMBL5523416,,2300.0,IC50,0,Oc1cccc(N2[C@@H]3CC[C@H]2CN(CCCc2ccccc2)C3)c1,5.64
CHEMBL1940,CACNA1C,CHEMBL5593641,,9600.0,IC50,0,COc1cc(NC(=O)Cc2ccc(Cl)cc2Cl)ccc1C[C@H]1COC(=O)N1,5.02
CHEMBL1940,CACNA1C,CHEMBL5594613,,7600.0,IC50,0,COc1cc(NC(=O)Cc2ccc(C(F)(F)F)cc2)ccc1C[C@H]1COC(=O)N1,5.12
CHEMBL1980,SCN5A,CHEMBL5594097,,10000.0,IC50,0,COc1nc(NC(=O)Cc2ccc(Cl)cc2)ccc1C[C@H]1COC(=O)N1,5.0
CHEMBL1980,SCN5A,CHEMBL5593641,,8200.0,IC50,0,COc1cc(NC(=O)Cc2ccc(Cl)cc2Cl)ccc1C[C@H]1COC(=O)N1,5.09
CHEMBL1980,SCN5A,CHEMBL5598439,,3000.0,IC50,0,O=c1n(CCCN2C3CCC2CC(OCc2ccccc2F)C3)nc2ccccn12,5.52
CHEMBL1980,SCN5A,CHEMBL5596422,,5900.0,IC50,0,O=c1n(CCCN2C3CCC2CC(OCc2ccccc2F)C3)nc2n1CCC2,5.23
CHEMBL1980,SCN5A,CHEMBL5597739,,6000.0,IC50,0,O=c1n(CCCN2C3CCC2CC(COc2ccccc2F)C3)nc2ccccn12,5.22
CHEMBL1980,SCN5A,CHEMBL5630705,,3700.0,IC50,0,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccn1Cc1ccc(Cl)cc1,5.43
CHEMBL1980,SCN5A,CHEMBL5630319,,3400.0,IC50,0,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(Br)c(Br)n1-c1ccccc1,5.47
CHEMBL1980,SCN5A,CHEMBL5624797,,3500.0,IC50,0,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(Br)c(Br)n1Cc1ccccc1,5.46
CHEMBL1980,SCN5A,CHEMBL5630885,,3000.0,IC50,0,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C1CC1c1ccc(F)c(F)c1,5.52
CHEMBL2095229,CACNA1C,CHEMBL1971943,BAY-549,6700.0,IC50,0,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,5.17
CHEMBL1940,CACNA1C,CHEMBL5917261,,6120.0,IC50,0,CC(C)(C)NC(=O)CN1CC(Cc2nc3c(C(F)(F)F)cc(C(F)(F)F)cc3[nH]2)C1,5.21
CHEMBL1940,CACNA1C,CHEMBL6025530,,3900.0,IC50,0,CC1(NC(=O)CN2CC(Cc3nc4c(C(F)(F)F)cc(C(F)(F)F)cc4[nH]3)C2)CCC1,5.41
CHEMBL1940,CACNA1C,CHEMBL5988444,,6000.0,IC50,0,CC(C)(C)CC(=O)NCc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1,5.22
CHEMBL1940,CACNA1C,CHEMBL6034626,,7500.0,IC50,0,FC(F)(F)Cc1nc2c(C(F)(F)F)cc(C(F)(F)F)cc2[nH]1,5.12
CHEMBL1940,CACNA1C,CHEMBL5799975,,8400.0,IC50,0,CC(C)C[C@H](CN)CC(=O)NCc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1,5.08
CHEMBL1940,CACNA1C,CHEMBL6053944,,4240.0,IC50,0,FC(F)(F)c1cc(C(F)(F)F)c2nc(CC3CNC3)[nH]c2c1,5.37
CHEMBL1940,CACNA1C,CHEMBL6003187,,4300.0,IC50,0,FC(F)(F)c1cc2nc(CC3CNC3)[nH]c2cc1C(F)(F)F,5.37
CHEMBL1940,CACNA1C,CHEMBL5995379,,2990.0,IC50,0,CC(C)C[C@H](CN)Cc1nc2c(C(F)(F)F)cc(C(F)(F)F)cc2[nH]1,5.52
CHEMBL1940,CACNA1C,CHEMBL5748670,,8120.0,IC50,0,CC(C)(C)OC(=O)NCc1nc2c(C(F)(F)F)cc(C(F)(F)F)cc2[nH]1,5.09
CHEMBL1940,CACNA1C,CHEMBL5976887,,9160.0,IC50,0,CC(C)(N)Cc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1,5.04
CHEMBL1940,CACNA1C,CHEMBL5907481,,8300.0,IC50,0,CN(Cc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1)C(=O)OC(C)(C)C,5.08
CHEMBL1940,CACNA1C,CHEMBL6049125,,9900.0,IC50,0,CN(Cc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1)C(=O)CNC(C)(C)C,5.0
CHEMBL1940,CACNA1C,CHEMBL6011219,,8100.0,IC50,0,CC(C)(C)NC(=O)NCc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1,5.09
CHEMBL1940,CACNA1C,CHEMBL5765126,,4650.0,IC50,0,NC1(Cc2nc3cc(C(F)(F)F)cc(C(F)(F)F)c3[nH]2)CCCCC1,5.33
CHEMBL1980,SCN5A,CHEMBL6027472,,8000.0,IC50,0,Nc1n[nH]c2cc(-c3ccccc3OCC(F)(F)C(F)(F)F)ccc12,5.1
CHEMBL1980,SCN5A,CHEMBL5846447,,4500.0,IC50,0,CN1CCC(CNc2nn(C)c3cc(-c4cccc(F)c4OCC(F)(F)F)ccc23)CC1,5.35
CHEMBL1980,SCN5A,CHEMBL6061415,,7560.0,IC50,0,CC(C)CNS(=O)(=O)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,5.12
CHEMBL1980,SCN5A,CHEMBL6029185,,7530.0,IC50,0,O=S(=O)(c1cc(F)c(OC[C@@H]2CNCCC2c2ccc(F)cc2)cc1F)n1cccn1,5.12
CHEMBL6066567,CACNA1C,CHEMBL88034,,23.0,IC50,0,CC(C)CC(CN)CC(=O)O,7.64
CHEMBL6066567,CACNA1C,CHEMBL5769314,,4.2,IC50,0,CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)Cc1nn[nH]n1,8.38
