compound_chembl_id,compound_name,canonical_smiles,gene_symbol,tissue,is_approved_drug,pchembl_value,X
CHEMBL4868133,,COc1ccc([C@H]2OC(=O)N[C@@H]2C)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,SCN5A,heart,0,5.22,-0.1538881766159681
CHEMBL3657524,,COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1cc(C)c(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,SCN5A,heart,0,5.3,-0.2421459275079197
CHEMBL3657529,,COc1ncc(-c2ccc(C(=O)O)cc2C)cc1-c1c(C)cc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,SCN5A,heart,0,5.0,-0.2093594254687657
CHEMBL4856674,,COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(F)cc(C(F)(F)F)c3)OC(=O)N12,SCN5A,heart,0,5.22,-0.18809945672052078
CHEMBL3657536,,COc1ncc(-c2ccc(C(=O)O)cc2C)cc1-c1ncc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,CACNA1C,heart,0,5.16,-0.19144031664711283
CHEMBL4848777,,COc1ccc(CCC(=O)O)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,CACNA1C,heart,0,5.16,-0.6961263169972957
CHEMBL3933320,,COc1ccc([C@H]2C[C@H](C(=O)O)C2)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,CACNA1C,heart,0,5.4,-0.3447631689363615
CHEMBL3657523,,COc1ccc([C@@H]2C[C@@H](O)[C@@H](O)C2)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,CACNA1C,heart,0,5.16,-0.2006430167382176
CHEMBL5091679,,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,SCN5A,heart,0,6.86,-6.978247316957478
CHEMBL5083412,,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,SCN5A,heart,0,6.83,-7.135935831311398
CHEMBL5091623,,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,SCN5A,heart,0,6.96,-6.929819613928009
CHEMBL5077579,,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,SCN5A,heart,0,7.56,-6.929819613928009
CHEMBL5093878,,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,SCN5A,heart,0,6.88,-7.265109123852261
CHEMBL5082582,,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,SCN5A,heart,0,6.67,-7.2166814208227885
CHEMBL5084333,,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)CN)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCCN)C(=O)N4C[C@@H](O)C[C@H]4C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)CNC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H]4CCCN4C1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC2=O,SCN5A,heart,0,6.81,-8.23892797929176
CHEMBL3318147,,CSCC[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2,CACNA1C,heart,0,5.85,-8.077210675440876
CHEMBL3318147,,CSCC[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2,SCN5A,heart,0,6.75,-8.077210675440876
CHEMBL5085021,,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N3CCC[C@H]3C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2,SCN5A,heart,0,5.54,-8.280001382284496
CHEMBL5082711,,CCNC(=N)NC(=O)Nc1c(CC)cccc1CC,CACNA1C,heart,0,5.08,-0.819545953966321
CHEMBL5082711,,CCNC(=N)NC(=O)Nc1c(CC)cccc1CC,SCN5A,heart,0,5.43,-0.819545953966321
CHEMBL5082739,,O=C(NS(=O)(=O)C1COC1)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,SCN5A,heart,0,6.12,0.5099635250885498
CHEMBL3657938,,O=C(NS(=O)(=O)N1CCCC1)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,SCN5A,heart,0,5.82,0.46518369396892223
CHEMBL5091342,,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1F,SCN5A,heart,0,6.23,-0.003927919036182562
CHEMBL5082321,,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(Cc3cc(Cl)cc(Cl)c3)CC2)cc1F,SCN5A,heart,0,5.16,0.38484865082370956
CHEMBL5080495,,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCN(C(=O)c3cc(Cl)cc(Cl)c3)CC2)cc1F,SCN5A,heart,0,5.19,0.49624884877031744
CHEMBL5082131,,CC(C)(c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1,SCN5A,heart,0,5.41,0.657697950521604
CHEMBL5079176,,C[C@H](c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1,SCN5A,heart,0,5.75,0.31191218918508046
CHEMBL5094715,,C[C@@H](c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1,SCN5A,heart,0,5.82,0.31191218918508046
CHEMBL5191783,,C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(Nc4ccc(C5CC5)nc4)c3Cl)CC2=O)CCO1,SCN5A,heart,0,5.3,-0.29160852973552054
CHEMBL5184933,,CNCC[C@@](O)(c1cccc2ccccc12)[C@H](c1ccccc1)c1cc2cc(Br)ccc2nc1OC,CACNA1C,heart,0,6.12,-0.6848793788250304
CHEMBL5198665,,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@@](C)(C(F)F)C(=N)N2)n1,CACNA1C,heart,0,5.15,0.0907455332333626
CHEMBL5196338,,N#Cc1ccc(Oc2ccc3c(ccc(=O)n3CCN3CCCCC3)c2)cc1,SCN5A,heart,0,5.8,-0.21519843644820255
CHEMBL3947741,,CS(=O)(=O)C1CN(C(=O)c2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)C1,SCN5A,heart,0,5.09,0.30892590874817405
CHEMBL3544913,VIXOTRIGINE,NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,SCN5A,heart,1,5.5,-0.7656313262597855
CHEMBL3662077,,CC1(COc2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc2C2CC2)CCC(F)(F)CC1,SCN5A,heart,0,6.58,0.37183101119464734
CHEMBL809,SERTRALINE,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,CACNA1C,heart,1,5.3,-0.04607820801093946
CHEMBL46516,FLUSPIRILENE,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,CACNA1C,heart,1,5.75,-0.6336370149262336
CHEMBL21536,XANOMELINE,CCCCCCOc1nsnc1C1=CCCN(C)C1,CACNA1C,heart,1,5.0,-0.21651277182987086
CHEMBL1374379,BENZONATATE,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,SCN5A,heart,1,5.8,-0.5060702285101532
CHEMBL296419,ASTEMIZOLE,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,SCN5A,heart,1,5.62,-0.5559013082347597
CHEMBL475534,NITRENDIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,SCN5A,heart,1,5.3,-0.7561248535812101
CHEMBL1480,FELODIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,SCN5A,heart,1,5.6,-0.6253675826424272
CHEMBL46740,BAZEDOXIFENE,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,SCN5A,heart,1,5.05,-0.7263762599190496
CHEMBL1171837,PONATINIB,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,SCN5A,heart,1,5.7,0.04723045691156377
CHEMBL404849,SULOCTIDIL,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,SCN5A,heart,1,5.11,-0.5261861123883171
CHEMBL219916,DOMPERIDONE,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,SCN5A,heart,1,5.31,-0.6873680587518807
CHEMBL363295,TERODILINE,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,SCN5A,heart,1,5.06,-0.3788457819317084
CHEMBL1287853,FEDRATINIB,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,SCN5A,heart,1,5.11,0.39802694733662297
CHEMBL723,CARVEDILOL,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,SCN5A,heart,1,5.75,-0.9786992355296502
CHEMBL1428,NIMODIPINE,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,SCN5A,heart,1,5.22,-0.9139090999474208
CHEMBL1648,ISRADIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,SCN5A,heart,1,5.53,-0.7279170277366128
CHEMBL1726,NISOLDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],SCN5A,heart,1,5.07,-0.997273722128431
CHEMBL517427,NILVADIPINE,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,SCN5A,heart,1,6.36,-0.6542205024684027
CHEMBL1086,DIBUCAINE,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,SCN5A,heart,1,5.75,-0.8200627379713863
CHEMBL1484,NICARDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,SCN5A,heart,1,5.12,-1.090589663270425
CHEMBL285802,ZOTEPINE,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,SCN5A,heart,1,6.0,0.19959888813616003
CHEMBL1198857,VILANTEROL,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,SCN5A,heart,1,5.3,-0.5471801024014294
CHEMBL3187365,ASENAPINE,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,SCN5A,heart,1,5.7,-0.03221535000099588
CHEMBL539697,DABIGATRAN ETEXILATE,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,SCN5A,heart,1,5.52,-0.7414454219455725
CHEMBL3955188,,COc1ccc(-c2cc(C(N)=O)nc3cc(CCc4cnc(C)nc4)ccc23)c(F)c1,CACNA1C,heart,0,5.29,-0.4469447861986358
CHEMBL5400099,,C=C(NCC)NC(=O)Nc1c(CC)cccc1CC,CACNA1C,heart,0,5.08,-0.6865906293633773
CHEMBL5428619,,CCNc1cccc(Nc2c(CC)cccc2CC)n1,CACNA1C,heart,0,5.09,-0.25444922605741316
CHEMBL5437318,,CCNc1cc(OC)cc(Nc2c(CC)cccc2CC)n1,CACNA1C,heart,0,5.47,-0.18949455958087374
CHEMBL5400099,,C=C(NCC)NC(=O)Nc1c(CC)cccc1CC,SCN5A,heart,0,5.42,-0.6865906293633773
CHEMBL5428619,,CCNc1cccc(Nc2c(CC)cccc2CC)n1,SCN5A,heart,0,5.16,-0.25444922605741316
CHEMBL5405483,,CCc1cccc(CC)c1Nc1cccc(NC)n1,SCN5A,heart,0,5.42,-0.2751255697818518
CHEMBL5437318,,CCNc1cc(OC)cc(Nc2c(CC)cccc2CC)n1,SCN5A,heart,0,5.43,-0.18949455958087374
CHEMBL5437537,,COc1ccc2c(c1)CN(CCCCNCCCCC1(O)CC1)CCS2,RYR2,heart,0,5.09,-0.33211710454775983
CHEMBL5398491,,COc1ccc(OCCCNCCCCC2(O)CC2)cc1,RYR2,heart,0,7.09,-0.46144457296510727
CHEMBL5413930,,COc1ccc(SCCCNCCCCC2(O)CC2)cc1,RYR2,heart,0,7.99,-0.711366326973071
CHEMBL5435124,,COc1ccc2c(c1)CN(CCCCN(CCCCC1(O)CC1)CCCCC1(O)CC1)CCS2,RYR2,heart,0,5.57,-0.2738692261389776
CHEMBL5409619,,COc1ccc(SCCCN(CCCCC2(O)CC2)CCCCC2(O)CC2)cc1,RYR2,heart,0,7.73,-0.6072212336455267
CHEMBL5523416,,Oc1cccc(N2[C@@H]3CC[C@H]2CN(CCCc2ccccc2)C3)c1,SCN5A,heart,0,5.64,-0.8990739327023899
CHEMBL5593641,,COc1cc(NC(=O)Cc2ccc(Cl)cc2Cl)ccc1C[C@H]1COC(=O)N1,CACNA1C,heart,0,5.02,-0.3028208048426191
CHEMBL5594613,,COc1cc(NC(=O)Cc2ccc(C(F)(F)F)cc2)ccc1C[C@H]1COC(=O)N1,CACNA1C,heart,0,5.12,-0.4166059765164458
CHEMBL5594097,,COc1nc(NC(=O)Cc2ccc(Cl)cc2)ccc1C[C@H]1COC(=O)N1,SCN5A,heart,0,5.0,-0.5022066382805196
CHEMBL5593641,,COc1cc(NC(=O)Cc2ccc(Cl)cc2Cl)ccc1C[C@H]1COC(=O)N1,SCN5A,heart,0,5.09,-0.3028208048426191
CHEMBL5598439,,O=c1n(CCCN2C3CCC2CC(OCc2ccccc2F)C3)nc2ccccn12,SCN5A,heart,0,5.52,-0.6364695307384992
CHEMBL5596422,,O=c1n(CCCN2C3CCC2CC(OCc2ccccc2F)C3)nc2n1CCC2,SCN5A,heart,0,5.23,-0.7581426675358379
CHEMBL5597739,,O=c1n(CCCN2C3CCC2CC(COc2ccccc2F)C3)nc2ccccn12,SCN5A,heart,0,5.22,-0.39210709895121715
CHEMBL5630705,,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccn1Cc1ccc(Cl)cc1,SCN5A,heart,0,5.43,1.4568108818392584
CHEMBL5630319,,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(Br)c(Br)n1-c1ccccc1,SCN5A,heart,0,5.47,1.3215697509902744
CHEMBL5624797,,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(Br)c(Br)n1Cc1ccccc1,SCN5A,heart,0,5.46,1.1561604265941823
CHEMBL5630885,,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C1CC1c1ccc(F)c(F)c1,SCN5A,heart,0,5.52,2.009616563565987
CHEMBL1971943,BAY-549,Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,CACNA1C,heart,0,5.17,0.29679830377353245
CHEMBL5917261,,CC(C)(C)NC(=O)CN1CC(Cc2nc3c(C(F)(F)F)cc(C(F)(F)F)cc3[nH]2)C1,CACNA1C,heart,0,5.21,-0.4056350066023444
CHEMBL6025530,,CC1(NC(=O)CN2CC(Cc3nc4c(C(F)(F)F)cc(C(F)(F)F)cc4[nH]3)C2)CCC1,CACNA1C,heart,0,5.41,-0.4442481113048063
CHEMBL5988444,,CC(C)(C)CC(=O)NCc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1,CACNA1C,heart,0,5.22,-0.04366070042527202
CHEMBL6034626,,FC(F)(F)Cc1nc2c(C(F)(F)F)cc(C(F)(F)F)cc2[nH]1,CACNA1C,heart,0,5.12,0.12575139418053502
CHEMBL5799975,,CC(C)C[C@H](CN)CC(=O)NCc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1,CACNA1C,heart,0,5.08,-0.49252413104378484
CHEMBL6053944,,FC(F)(F)c1cc(C(F)(F)F)c2nc(CC3CNC3)[nH]c2c1,CACNA1C,heart,0,5.37,-0.1333436631592573
CHEMBL6003187,,FC(F)(F)c1cc2nc(CC3CNC3)[nH]c2cc1C(F)(F)F,CACNA1C,heart,0,5.37,-0.16472869818136693
CHEMBL5995379,,CC(C)C[C@H](CN)Cc1nc2c(C(F)(F)F)cc(C(F)(F)F)cc2[nH]1,CACNA1C,heart,0,5.52,-0.3254623508830134
CHEMBL5748670,,CC(C)(C)OC(=O)NCc1nc2c(C(F)(F)F)cc(C(F)(F)F)cc2[nH]1,CACNA1C,heart,0,5.09,-0.18234012490082188
CHEMBL5976887,,CC(C)(N)Cc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1,CACNA1C,heart,0,5.04,0.19862076495564382
CHEMBL5907481,,CN(Cc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1)C(=O)OC(C)(C)C,CACNA1C,heart,0,5.08,-0.221193654595587
CHEMBL6049125,,CN(Cc1nc2cc(C(F)(F)F)cc(C(F)(F)F)c2[nH]1)C(=O)CNC(C)(C)C,CACNA1C,heart,0,5.0,-0.09681059695558063
