compound_chembl_id,compound_name,canonical_smiles,gene_symbol,tissue,is_approved_drug,pchembl_value
CHEMBL3942512,,COc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C3CC3)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.05
CHEMBL3930781,,COc1ccccc1-n1nc(OC2CCC(F)(F)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.39
CHEMBL3958264,,CCc1ccccc1-n1nc(OC2CCC3(CC2)OCCO3)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.09
CHEMBL3921840,,CCc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.3
CHEMBL3953031,,CCc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.01
CHEMBL3952905,,CC(C)Oc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.67
CHEMBL3953976,,COc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.44
CHEMBL3965293,,COc1ccccc1-n1nc(OC2CN(C(=O)OC(C)(C)C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.17
CHEMBL3937280,,COc1ccccc1-n1nc(OC2CC(C)(C)OC(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.12
CHEMBL3925140,,COc1ccccc1-n1nc(OC2CN(S(=O)(=O)C(C)C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.44
CHEMBL3951956,,COc1ccccc1-n1nc(OC2CN(S(C)(=O)=O)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.51
CHEMBL3964411,,COc1ccccc1-n1nc(OC2CN(C(=O)c3ccccc3)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.07
CHEMBL3940577,,CC(C)Oc1ccccc1-n1nc(OC2CCN(S(=O)(=O)C(C)C)CC2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.15
CHEMBL3913505,,COc1ccccc1-n1nc(OC2CN(C(=O)N(C)OC)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.85
CHEMBL3983323,,COc1ccccc1-n1nc(OC2CN(S(=O)(=O)c3c(C)noc3C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.1
CHEMBL3922498,,COc1ccc(-c2cc(OC3CC(C)(C)OC(C)(C)C3)nn2-c2ccccc2OC)cc1,CACNA1C,heart,0,8.03
CHEMBL3890916,,COc1ccc(-c2cc(OC3CC(C)(C)SC(C)(C)C3)nn2-c2ccccc2OC)cc1,CACNA1C,heart,0,8.22
CHEMBL3919024,,COc1ccc(-c2cc(OC3CC(C)(C)S(=O)(=O)C(C)(C)C3)nn2-c2ccccc2OC)cc1,CACNA1C,heart,0,8.52
CHEMBL3965812,,COc1ccc(-c2cc(OC3CC(C)(C)[S+]([O-])C(C)(C)C3)nn2-c2ccccc2OC)cc1,CACNA1C,heart,0,8.35
CHEMBL3906126,,COc1ccccc1-n1nc(OC2CC(C)(C)SC(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.23
CHEMBL3890624,,COc1ccccc1-n1nc(OC2CC(C)(C)S(=O)(=O)C(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.72
CHEMBL3891844,,COc1ccccc1-n1nc(OC2CC(C)(C)[S+]([O-])C(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.57
CHEMBL3919898,,COc1ccccc1-n1nc(OCC2C(C)(C)OC2(C)C)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.51
CHEMBL3897303,,COc1ccccc1-n1nc(OC2CC(C)(C)C(=O)C(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,8.01
CHEMBL3900691,,COc1ccccc1-n1nc(OC2CC(C)(C)C(O)C(C)(C)C2)cc1-c1ccc(Cl)cc1,CACNA1C,heart,0,7.41
CHEMBL3969562,,COc1ccccc1-n1nc(OC2CC(C)(C)OC(C)(C)C2)cc1-c1ccc(C#N)cc1,CACNA1C,heart,0,8.14
CHEMBL3898359,,COc1ccccc1-n1nc(OC2CC(C)(C)SC(C)(C)C2)cc1-c1ccc(C#N)cc1,CACNA1C,heart,0,7.92
CHEMBL3973392,,COc1ccccc1-n1nc(OC2CC(C)(C)S(=O)(=O)C(C)(C)C2)cc1-c1ccc(C#N)cc1,CACNA1C,heart,0,8.62
CHEMBL3936725,,COc1ccccc1-n1nc(OC2CC(C)(C)[S+]([O-])C(C)(C)C2)cc1-c1ccc(C#N)cc1,CACNA1C,heart,0,7.85
CHEMBL4066348,,CC(C)C[C@@H](N)Cc1nc(-c2ccc(Cl)cc2)no1,SCN5A,heart,0,5.5
CHEMBL4081007,,CC(C)C[C@H](N)Cc1nc(-c2ccc(Cl)cc2)no1,SCN5A,heart,0,5.8
CHEMBL4084542,,C[C@H](NC(=O)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2ccccc12)c1ccccc1,CACNA1C,heart,0,5.35
CHEMBL4096195,,CC(C)[C@@]1(C(=O)O)CC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,CACNA1C,heart,0,5.1
CHEMBL4103954,,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,CACNA1C,heart,0,5.35
CHEMBL4060154,,N[C@H]1CC[C@@H](CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,SCN5A,heart,0,5.31
CHEMBL4076627,,N[C@H]1CC[C@@H](CNc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)CC1,SCN5A,heart,0,5.58
CHEMBL4078268,,N[C@H]1CC[C@@H](CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,SCN5A,heart,0,5.72
CHEMBL4092078,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2(CN3CCCC3)CC2)cc1F,SCN5A,heart,0,5.29
CHEMBL4068143,,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1[nH]c(=O)cc2cc(S(=O)(=O)Nc3ccon3)ccc12,SCN5A,heart,0,6.09
CHEMBL4090259,,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1c(N)nnc2cc(S(=O)(=O)Nc3ccon3)ccc12,SCN5A,heart,0,6.85
CHEMBL3687604,,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ncns3)ccc12,SCN5A,heart,0,5.82
CHEMBL3963965,,CCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1,CACNA1C,heart,0,5.52
CHEMBL4082930,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@]23CCCN2C[C@@H](F)C3)cc1F,SCN5A,heart,0,5.24
CHEMBL4080553,,O=S(=O)(Nc1ncc(F)s1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F,SCN5A,heart,0,5.72
CHEMBL4065038,,O=S(=O)(Nc1ncns1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F,SCN5A,heart,0,5.14
CHEMBL4101015,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1c(-c2ccccc2Br)noc1C,CACNA1C,heart,0,6.04
CHEMBL4074268,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1c(-c2cccc(Br)c2)noc1C,CACNA1C,heart,0,6.68
CHEMBL4062893,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1c(-c2ccc(Br)cc2)noc1C,CACNA1C,heart,0,7.44
CHEMBL4092304,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCOCCOCCOCCOCCOCCn3cc(COC(=O)C4=C(C)NC(C)=C(C(=O)OCC)C4c4c(-c5cccc(Br)c5)noc4C)nn3)nn2)C1c1c(-c2cccc(Br)c2)noc1C,CACNA1C,heart,0,5.42
CHEMBL4104354,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCOCCOCCOCCOCCOCCn3cc(COC(=O)C4=C(C)NC(C)=C(C(=O)OCC)C4c4c(-c5ccc(Br)cc5)noc4C)nn3)nn2)C1c1c(-c2ccc(Br)cc2)noc1C,CACNA1C,heart,0,5.57
CHEMBL4080120,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCOCCOCCOCCn3cc(COC(=O)C4=C(C)NC(C)=C(C(=O)OCC)C4c4c(-c5ccc(Br)cc5)noc4C)nn3)nn2)C1c1c(-c2ccc(Br)cc2)noc1C,CACNA1C,heart,0,6.29
CHEMBL4105000,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCOCCOCCn3cc(COC(=O)C4=C(C)NC(C)=C(C(=O)OCC)C4c4c(-c5ccc(Br)cc5)noc4C)nn3)nn2)C1c1c(-c2ccc(Br)cc2)noc1C,CACNA1C,heart,0,6.22
CHEMBL4087156,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCc3ccccc3)nn2)C1c1c(-c2ccc(Br)cc2)noc1C,CACNA1C,heart,0,6.9
CHEMBL2325014,PF-05089771,Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,SCN5A,heart,1,7.96
CHEMBL4093377,,FC(F)(F)c1ccc2c(Nc3ccc(Cl)nc3)n[nH]c2c1,SCN5A,heart,0,5.07
CHEMBL4061793,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F,SCN5A,heart,0,8.66
CHEMBL4104727,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@]23CCO[C@H]2OCC3)cc1F,SCN5A,heart,0,6.97
CHEMBL4080500,,C[C@]12OCC[C@@]1(CNc1cc(F)c(S(=O)(=O)Nc3nccs3)cc1Cl)CCO2,SCN5A,heart,0,5.47
CHEMBL4071860,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@@]23CCCO[C@@H]2OCC3)cc1F,SCN5A,heart,0,6.21
CHEMBL4071736,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@]23CCC[C@@]2(O)CCC3)cc1F,SCN5A,heart,0,6.77
CHEMBL4089301,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CC4CC(C2)C(O)C(C4)C3)cc1F,SCN5A,heart,0,6.04
CHEMBL4061129,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CC4CC(CC(O)(C4)C2)C3)cc1F,SCN5A,heart,0,6.58
CHEMBL4097000,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC2CCOC2)cc1F,SCN5A,heart,0,5.85
CHEMBL4069801,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC2CC3CCC2O3)cc1F,SCN5A,heart,0,6.03
CHEMBL4101414,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCOC2)cc1F,SCN5A,heart,0,6.73
CHEMBL4076229,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCOC2)cc1F,SCN5A,heart,0,6.66
CHEMBL4073353,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCCC2CCOC2)cc1F,SCN5A,heart,0,6.88
CHEMBL4100208,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCCO2)cc1F,SCN5A,heart,0,6.72
CHEMBL4083744,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2OCCO2)cc1F,SCN5A,heart,0,6.62
CHEMBL4062009,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC2CCOCC2)cc1F,SCN5A,heart,0,6.47
CHEMBL4102647,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCOCC2)cc1F,SCN5A,heart,0,6.9
CHEMBL4084713,,CC1CC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC(C)O1,SCN5A,heart,0,6.15
CHEMBL4064762,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCOCC2)cc1F,SCN5A,heart,0,6.92
CHEMBL4092463,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCCCO2)cc1F,SCN5A,heart,0,6.62
CHEMBL4087220,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2COCCO2)cc1F,SCN5A,heart,0,7.13
CHEMBL4065798,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCCCO2)cc1F,SCN5A,heart,0,6.06
CHEMBL4099769,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC2CCCOC2)cc1F,SCN5A,heart,0,6.1
CHEMBL4072883,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CCCOC2)cc1F,SCN5A,heart,0,7.12
CHEMBL4092025,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@@H]2CCCOC2)cc1F,SCN5A,heart,0,6.48
CHEMBL4064295,,CC(C)(C)[C@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,SCN5A,heart,0,6.81
CHEMBL4084268,,CC(C)(C)[C@@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,SCN5A,heart,0,6.38
CHEMBL4102233,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CCCO[C@@H]2c2ccccc2)cc1F,SCN5A,heart,0,7.11
CHEMBL4073933,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CCCO[C@H]2c2ccccc2)cc1F,SCN5A,heart,0,5.89
CHEMBL4094490,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCCOC2)cc1F,SCN5A,heart,0,7.3
CHEMBL4065325,,CC1(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)COC1,SCN5A,heart,0,5.19
CHEMBL4086750,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC2CC3(COC3)C2)cc1F,SCN5A,heart,0,5.82
CHEMBL4102624,,O=C1CCCC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)C1,SCN5A,heart,0,7.28
CHEMBL4084685,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CCC[C@H](O)C2)cc1F,SCN5A,heart,0,6.55
CHEMBL4094879,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CCC[C@@H](O)C2)cc1F,SCN5A,heart,0,6.82
CHEMBL4074392,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCCC3(C2)OCCO3)cc1F,SCN5A,heart,0,6.79
CHEMBL4073324,,O=C1CCC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,SCN5A,heart,0,6.82
CHEMBL4100176,,CON=C1CCC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,SCN5A,heart,0,7.03
CHEMBL4064737,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCC(=NOCc3ccccc3)CC2)cc1F,SCN5A,heart,0,6.35
CHEMBL4092435,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CC[C@H](O)CC2)cc1F,SCN5A,heart,0,6.81
CHEMBL4068484,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CC[C@@H](O)CC2)cc1F,SCN5A,heart,0,6.42
CHEMBL4095822,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCC3(CC2)OCCO3)cc1F,SCN5A,heart,0,6.39
CHEMBL4098747,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCC3(CC2)OCCO3)cc1F,SCN5A,heart,0,6.46
CHEMBL4071739,,O=S1(=O)CCC(Nc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,SCN5A,heart,0,5.19
CHEMBL4075332,,O=S1(=O)CCC(CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,SCN5A,heart,0,7.43
CHEMBL4082252,,O=S1(=O)CCC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)C1,SCN5A,heart,0,6.58
CHEMBL4100514,,O=C(Nc1cccc(C(F)(F)F)c1-c1cccnc1)c1cccc(-c2ccccn2)c1,SCN5A,heart,0,5.96
CHEMBL4076051,,O=C(Nc1cccc(C(F)(F)F)c1-c1cccnc1)c1cccc(-c2ncccc2Cl)c1,SCN5A,heart,0,6.28
CHEMBL4076380,,O=C(Nc1cccc(C(F)(F)F)c1-c1cccnc1)c1cccc(-c2ncccc2C(F)(F)F)c1,SCN5A,heart,0,6.09
CHEMBL4082401,,O=C(Nc1cccc(C(F)(F)F)c1-c1cccnc1)c1cccc(-c2ncccc2C(F)F)c1,SCN5A,heart,0,5.57
CHEMBL4100413,,O=C(Nc1cccc(C(F)(F)F)c1-c1cccnc1)c1cccc(-c2ncccc2OC(F)F)c1,SCN5A,heart,0,6.66
CHEMBL4071906,,Nc1cccnc1-c1cccc(C(=O)Nc2cccc(C(F)(F)F)c2-c2cccnc2)c1,SCN5A,heart,0,5.41
CHEMBL4063274,,O=C(Nc1cccc(C(F)(F)F)c1-c1ccccn1)c1cccc(-c2ncccc2C(F)(F)F)c1,SCN5A,heart,0,6.32
CHEMBL4084926,,O=C(Nc1cccc(C(F)(F)F)c1-c1ccccn1)c1cccc(-c2ncccc2C(F)F)c1,SCN5A,heart,0,5.72
CHEMBL4079509,,O=C(Nc1cccc(C(F)(F)F)c1-c1ccccn1)c1cccc(-c2ncccc2OC(F)F)c1,SCN5A,heart,0,7.75
CHEMBL4077551,,O=C(Nc1cccc(C(F)(F)F)c1-c1ncccc1Cl)c1cccc(-c2ncccc2C(F)(F)F)c1,SCN5A,heart,0,6.37
CHEMBL4064479,,O=C(Nc1cccc(C(F)(F)F)c1-c1ncccc1F)c1cccc(-c2ncccc2C(F)(F)F)c1,SCN5A,heart,0,5.92
CHEMBL4085326,,Cc1ncccc1-c1c(NC(=O)c2cccc(-c3ncccc3C(F)(F)F)c2)cccc1C(F)(F)F,SCN5A,heart,0,6.18
CHEMBL4098932,,COc1ncccc1-c1c(NC(=O)c2cccc(-c3ccccn3)c2)cccc1C(F)(F)F,SCN5A,heart,0,5.62
CHEMBL4080898,,O=C(Nc1cccc(C(F)(F)F)c1-c1cccnn1)c1cccc(-c2ncccc2C(F)(F)F)c1,SCN5A,heart,0,5.17
CHEMBL1480490,,O=C(COc1cccc2cccnc12)Nc1ccccc1N1CCOCC1,SCN5A,heart,0,6.01
CHEMBL4076874,,O=C(Nc1cccc(C(F)(F)F)c1N1CCOCC1)c1cccc(-c2ccccn2)c1,SCN5A,heart,0,6.4
CHEMBL4127331,,CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)C4CCC4)[nH]3)cc2F)cc1Cl,SCN5A,heart,0,5.75
CHEMBL4128578,,COc1cc(-c2nnc(S(=O)(=O)C3CCC3)[nH]2)ccc1-c1cnc(OCC(C)C)c(Cl)c1,SCN5A,heart,0,5.28
CHEMBL4129942,,COc1cc(-c2nnc(S(=O)(=O)C3CCC3)[nH]2)c(F)cc1-c1cnc(OCC(C)C)c(Cl)c1,SCN5A,heart,0,5.96
CHEMBL4130058,,COc1cc(-c2nnc(S(=O)(=O)N3CCC3)[nH]2)ccc1-c1cnc(OCC(C)C)c(Cl)c1,SCN5A,heart,0,5.58
CHEMBL4126793,,CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)NC4CC4)[nH]3)cc2F)cc1Cl,SCN5A,heart,0,5.14
CHEMBL4127756,,CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)CC4CC4)[nH]3)cc2F)cc1Cl,SCN5A,heart,0,5.0
CHEMBL4126375,,O=S(=O)(CC1CC1)c1nnc(-c2cc(F)c(-c3cnc(Oc4ccc(F)cc4Cl)c(Cl)c3)cc2F)[nH]1,SCN5A,heart,0,5.4
CHEMBL4126519,,Cc1ccc(Cl)c(Oc2ncc(-c3cc(F)c(-c4nnc(S(=O)(=O)CC5CC5)[nH]4)cc3F)cc2Cl)c1,SCN5A,heart,0,5.89
CHEMBL4164272,,C#CC[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N3)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC2=O,SCN5A,heart,0,5.51
CHEMBL4169884,,C#CC[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)NC(=O)[C@H](Cc4c[nH]c5ccc(Br)cc45)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N3)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC2=O,SCN5A,heart,0,6.58
CHEMBL4159169,,C#CC[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@H]1CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)NC(=O)[C@H](Cc4c[nH]c5ccc(Br)cc45)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CCCC)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N3)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC2=O,SCN5A,heart,0,5.18
CHEMBL4217988,,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1,SCN5A,heart,0,5.7
CHEMBL4210866,,Cl.N[C@@H]1CCC=C(c2ccc(F)cc2)[C@H]1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,SCN5A,heart,0,5.4
CHEMBL4209001,,CCNCCc1c(C(=O)NCc2ccccc2OCC(F)(F)F)nn(-c2ccccc2)c1-c1ccccc1,CACNA1C,heart,0,6.07
CHEMBL4202587,,CC(C)OCc1ccccc1CNC(=O)c1c2c(c(Cl)n1C)CC(C)(C)CC2,CACNA1C,heart,0,5.56
CHEMBL4205005,,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(F)c(F)c3)n2)cc1,CACNA1C,heart,0,5.15
CHEMBL4218608,,CC(C)(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)cc1,CACNA1C,heart,0,5.62
CHEMBL4217292,APINOCALTAMIDE,N#Cc1ccc(Cn2ccc(NC(=O)Cc3ccc(C4(C(F)(F)F)CC4)cc3)n2)nc1,CACNA1C,heart,1,5.62
CHEMBL4208907,,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OCC(F)(F)F,CACNA1C,heart,0,5.48
CHEMBL4204573,,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OCCC(F)(F)F,CACNA1C,heart,0,5.68
CHEMBL4212176,,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OC(F)(F)F,CACNA1C,heart,0,5.83
CHEMBL4207291,,CCc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OCC(F)(F)F,CACNA1C,heart,0,5.96
CHEMBL4211644,,O=C(Cc1cccc(Cl)c1)Nc1ccn(Cc2ccccc2)n1,CACNA1C,heart,0,5.55
CHEMBL1627,,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,SCN5A,heart,0,6.32
CHEMBL841,LOPERAMIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,SCN5A,heart,1,6.62
CHEMBL4209664,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2cccc(C(F)(F)F)c2)cc1F,SCN5A,heart,0,6.24
CHEMBL4210634,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc(Cl)cc2Cl)cc1F,SCN5A,heart,0,5.77
CHEMBL4206080,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc(Cl)c(Cl)c2)cc1F,SCN5A,heart,0,5.52
CHEMBL4202854,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2cc(Cl)cc(Cl)c2)cc1F,SCN5A,heart,0,5.25
CHEMBL4204418,,CN(C)c1noc2ccc(C3NCCOC3Oc3cc(F)c(S(=O)(=O)Nc4ncns4)cc3F)cc12,SCN5A,heart,0,5.3
CHEMBL4206427,,CC1(C)CN[C@H](c2cc(Cl)cc(Cl)c2)[C@@H](Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)O1,SCN5A,heart,0,5.22
